6       3       2
1
122     2033    4160    OVER ACROSCROSSSW   BRIDG
122     0       3003    OVER 
122     0       3010    JUMP 
122     0       124     FORK 
122     0       126     VIEW 
122     0       129     BARRE
123     0       122     WEST 
123     0       124     EAST FORK 
123     0       126     VIEW 
123     0       129     BARRE
124     0       123     WEST 
124     0       125     NE   LEFT 
124     0       128     SE   RIGHTDOWN 
124     0       126     VIEW 
124     0       129     BARRE
125     0       124     S    FORK 
125     0       126     N    VIEW 
125     0       127     EAST CRAWL
126     0       125     S    PASSAOUT  
126     0       124     FORK 
126     0       4110    DOWN JUMP 
127     0       125     WEST OUT  CRAWL
127     0       124     FORK 
127     0       126     VIEW 
128     0       124     N    UP   FORK 
128     0       129     S    DOWN BARRE
128     0       126     VIEW 
129     0       128     NORTH
129     0       130     SOUTHIN   BARREENTER
130     0       129     NORTHOUT  
131     0       107     WEST 
131     0       132     SE   
131     0       133     NW   
131     0       134     SW   
131     0       135     NE   
131     0       136     UP   
131     0       137     DOWN 
131     0       138     N    
131     0       139     S    
131     0       112     EAST 
132     0       107     NW   
132     0       131     UP   
132     0       133     N    
132     0       134     S    
132     0       135     WEST 
132     0       136     SW   
132     0       137     NE   
132     0       138     EAST 
132     0       139     DOWN 
132     0       112     SE   
133     0       107     UP   
133     0       131     DOWN 
133     0       132     WEST 
133     0       134     NE   
133     0       135     SW   
133     0       136     EAST 
133     0       137     N    
133     0       138     NW   
133     0       139     SE   
133     0       112     S    
134     0       107     NE   
134     0       131     N    
134     0       132     NW   
134     0       133     SE   
134     0       135     EAST 
134     0       136     DOWN 
134     0       137     S    
134     0       138     UP   
134     0       139     WEST 
134     0       112     SW   
135     0       107     N    
135     0       131     SE   
135     0       132     DOWN 
135     0       133     S    
135     0       134     EAST 
135     0       136     WEST 
135     0       137     SW   
135     0       138     NE   
135     0       139     NW   
135     0       112     UP   
136     0       107     EAST 
136     0       131     WEST 
136     0       132     UP   
136     0       133     SW   
136     0       134     DOWN 
136     0       135     S    
136     0       137     NW   
136     0       138     SE   
136     0       139     NE   
136     0       112     N    
137     0       107     SE   
137     0       131     NE   
137     0       132     S    
137     0       133     DOWN 
137     0       134     UP   
137     0       135     NW   
137     0       136     N    
137     0       138     SW   
137     0       139     EAST 
137     0       112     WEST 
138     0       107     DOWN 
138     0       131     EAST 
138     0       132     NE   
138     0       133     UP   
138     0       134     WEST 
138     0       135     N    
138     0       136     S    
138     0       137     SE   
138     0       139     SW   
138     0       112     NW   
139     0       107     SW   
139     0       131     NW   
139     0       132     EAST 
139     0       133     WEST 
139     0       134     N    
139     0       135     DOWN 
139     0       136     SE   
139     0       137     UP   
139     0       138     S    
139     0       112     NE   
140     0       112     N    OUT  
141     0       142     UP   EAST CLIMBCHIMNSLIDE
141     0       22      NORTH
142     0       98      EAST DOWN FORWASLIDE
142     0       141     WEST CHIMN
143     3142    4514    WEST
143     0       19      WEST
143     3142    3002    CLIMBDOWN OUT 
143     0       19      OUT 
144     3142    3002    CLIMBDOWN OUT 
144     0       4009    CLIMB
145     0       113     FORCD
146     0       270     EAST IN
146     0       147     WEST 
146     0       148     N    
147     0       146     EAST S    
147     0       148     N    
147     0       153     WEST 
147     0       157     HOLE 
147     0       157     THUND
148     0       147     S    
148     0       149     EAST WEST N    
148     0       166     GROTT
149     0       149     S    
149     0       151     EAST 
149     0       150     WEST 
149     0       152     N    
150     0       151     N    S    
150     0       149     EAST WEST 
151     0       148     EAST 
151     0       152     WEST 
151     0       150     N    
151     0       149     S    
152     0       151     EAST 
152     0       150     S    
153     0       154     N    
153     0       153     S    
153     0       147     EAST 
153     0       3       BUILD
154     0       155     N    
154     0       157     DOWN 
154     0       155     UP   
154     0       153     S    
154     0       3       BUILD
155     0       154     DOWN S    
155     0       156     JUMP 
155     0       3       BUILD
156     0       0       FORCD
157     0       227     IN   EAST 
157     0       154     OUT  S    UP   
157     0       3       BUILD
158     0       229     WEST STEPSDOWN 
158     0       161     PHUCE
158     0       4225    CLIMBUP   
158     0       4226    LEDGE
158     0       4247    ENTERIN   EAST ENTRA
159     0       4232    OUT  WEST STEPS
160     3043    167     EAST IN   OUT  ENTER
160     0       4238    EAST 
160     0       162     PHUCE
160     0       4223    WEST CLIMBDOWN 
161     0       3004    FORCD
162     0       3004    FORCD
163     0       3004    FORCD
164     0       3004    FORCD
165     0       0       FORCD
166     0       4247    ENTEROUT  IN   WEST 
166     1048    232     EAST CROSSOVER ACROS
166     1048    307     NE   
166     1048    233     S    
166     1048    234     N    
166     1048    308     SE
166     0       4217    E
166     4048    164     PHUCE
166     1072    4494    PHUCE
166     0       4220    PHUCE
167     0       163     PHUCE
167     3043    160     WEST OUT  ENTERIN   
167     0       4239    WEST 
167     0       4222    EAST CROSSOVER ACROS
168     4048    170     E    UP   PASSA
168     0       4219    E    UP   PASSA
168     1048    307     N    
168     1048    234     NW
168     1048    308     S    
168     1048    233     SW
168     1048    303     WEST CROSSOVER ACROS
168     0       4217    WEST N    S    
169     1048    232     S    
169     1048    303     SW   
169     1048    234     W
169     0       4217    SW   S    
169     4048    179     PASSAEAST UP   
169     0       4219    PASSAUP   
170     0       180     EAST UP   
170     0       168     WEST DOWN 
171     0       0       FORCD
172     0       60      N    
172     0       174     S    
173     0       60      N    OUT 
174     3092    178     NE   
174     0       172     NE   CRACK
174     0       175     NW   
175     0       177     N    
175     0       174     EAST 
176     0       8       PHUCE
176     0       21      DOWN GRATEJUMP
177     0       60      DOWN CLIMBJUMP 
177     0       175     S
178     0       174     FORCD
179     0       169     DOWN WEST 
179     0       198     UP   EAST STREA
180     0       170     WEST 
180     0       182     UP   CLIMB
180     0       213     EAST 
181     0       227     FORCD
182     0       180     WEST DOWN 
182     0       183     EAST 
183     0       182     WEST 
183     0       184     EAST 
183     0       186     SE
183     0       197     SW
183     0       187     N    
184     0       183     W
184     0       188     E   
185     0       41      FORCD
186     0       183     NW   
186     0       188     NE   
187     0       183     SOUTH
187     0       112     NORTH
188     0       184     WEST 
188     0       190     EAST DOWN
188     0       186     SW   
188     0       189     IN   ENTERNORTH
189     0       188     OUT  SOUTH 
190     4022    3006    CROSSN    ACROSBRIDG
190     0       4161    CROSS
190     0       188     UP   WEST
190     0       3010    JUMP
191     0       60      N    OUT 
192     1048    303     N    
192     1048    232     NE   
192     1048    308     E
192     0       4217    N    NE   
192     1048    303     N    
192     1048    232     NE   
192     1048    308     E
192     0       4217    N    NE   
192     4048    197     SE
192     0       4220    SE 
193     0       197     WEST OUT
194     0       224     WEST OUT
195     0       196     HOLE WALL S    CROSSLEFT 
195     0       224     WEST 
196     0       103     DOWN
196     1014    4118    HOLE WALL N    CROSS
196     0       195     HOLE
197     0       193     EAST 
197     0       183     NORTH
197     0       192     WEST DOWN
198     0       179     SW   STREADOWNSPASSA
198     0       203     DOWN EAST 
198     4002    200     S    UP   
198     0       4272    S    UP   
199     0       198     FORCD
200     0       198     NORTH 
200     0       201     EAST
201     4002    200     WEST DOWN 
201     0       4272    WEST DOWN 
201     0       202     EAST 
201     0       230     N    
202     0       201     WEST 
202     0       206     EAST 
203     4047    199     DOWN EAST ICE  
203     0       204     DOWN EAST ICE  
203     0       198     UP   WEST 
204     0       203     UP   WEST OUT  
205     0       239     D    W    
205     0       3010    JUMP 
206     0       4009    NORTH
206     0       207     NORTH
206     0       202     WEST 
206     0       213     UP   HOLE 
207     0       208     WEST
207     0       250     UP   EAST CHIMN
208     0       207     EAST UPSTRFALLS
208     0       209     WEST DOWNSDOWN
208     0       4293    CROSSACROSN    
209     0       208     EAST UPSTRUP   OUT
210     0       219     FORCD
211     0       19      FORCD
212     0       115     OUT  S    
213     0       206     DOWN HOLE 
213     0       180     WEST 
214     1048    303     S    
214     1048    307     E
214     1048    232     SE
214     0       4217    S    SE   
214     4048    215     NE   
214     0       4220    NE   
215     0       214     SW   
215     0       216     UP   NE
216     0       215     DOWN 
216     0       217     EAST UP   
217     0       216     WEST DOWN OUT 
217     0       218     EAST PIT  
218     0       217     WEST 
218     0       230     UP   CLIMB
219     0       222     N    ALTAR
219     0       220     EAST 
219     0       221     WEST 
220     0       219     WEST 
220     0       225     EAST 
221     0       219     EAST OUT
222     0       219     S    
222     4137    223     UP   CLIMB
222     0       4471    UP   CLIMB
222     3137    302     N    IN
222     0       4009    N
222     0       3008    PRAY 
223     0       222     DOWN 
223     0       224     UP   
224     0       223     DOWN HOLE 
224     3088    195     EAST 
224     0       194     EAST 
225     0       220     WEST OUT
226     0       0       FORCD
227     0       157     WEST OUT  UP   
227     3098    228     EAST IN   DOWN 
227     0       181     EAST IN   DOWN 
228     0       4292    N    S    UPSTRDOWNSCRACK
228     0       227     UP   WEST OUT  
228     0       229     JUMP EAST IN   ACROSCROSSOVER 
228     0       4292    N    S    UPSTRDOWNSCRACK
229     0       228     JUMP WEST OUT  ACROSCROSSOVER 
229     0       158     EAST IN   STEPSUP   CLIMBSTAIR
229     0       4292    N    S    UPSTRDOWNSCRACK
230     30      218     DOWN JUMP
230     1071    231     DOWN JUMP
230     0       218     DOWN JUMP 
230     0       201     S    CRAWL
231     0       0       FORCD
232     0       168     FORCD
233     0       192     FORCD
234     0       214     FORCD
235     4022    3006    CROSSS    ACROSBRIDG
235     0       4161    CROSS
235     0       98      WEST 
235     0       3010    JUMP
236     0       205     FORCD
237     0       3       FORCD
238     0       3       OUT  ENTRAS    
239     0       205     UP   E    
240     0       0       FORCD
241     0       116     PHUCE
241     0       242     IN   ENTERS    
242     0       241     OUT  N    
242     0       4097    CROSSS    
242     0       243     PHUCE
243     0       242     PHUCE
243     0       244     S    
244     0       243     N    
244     0       4110    S    
245     0       116     UP   OUT  
245     5024    116     CLIMB
245     0       246     CLIMB
246     0       245     D    
246     0       247     U    CLIMB
247     0       246     D    
247     1074    249     E    IN   
247     0       248     E
248     0       247     W    OUT
249     0       0       FORCD
250     0       250     NORTHSOUTHEAST UP   SE   SW   NW
250     1073    207     WEST DOWN
250     50      250     WEST DOWN
